date,industrial_production,capacity_utilization,real_GDP_growth_rate,unemployment_rate,nonfarm_payroll,laborforce_participation,civilian_labor_force,CPI,core_CPI,PPI,federal_funds_rate,real_M1_money_supply_growth,real_M2_money_supply_growth,10Y_treasury_yield,5Y_treasury_yield,7Y_treasury_yield,30Y_treasury_yield,3Y_treasury_yield,2Y_treasury_yield,1Y_treasury_yield,consumer_sentiment,personal_consumption_expenditures,real_disposable_personal_income,total_consumer_credit,trade_balance,building_permits,housing_start,median_sale_price_new_houses,nonfarm_business_sector_real_output_per_hour,recession,gold_price,SP500_price,DJI_price
1977-03-01,0.5799999999999983,82.8357,7.853665837777076,7.4,0.004963706235887599,0.10000000000000142,98115.0,0.30000000000000426,0.29999999999999716,0.5999999999999943,0.010000000000000675,0.0076751256204001805,0.00921353882563647,0.07000000000000028,0.09999999999999964,0.040000000000000036,0.04999999999999982,0.02999999999999936,0.0,0.03000000000000025,0.0,7.121494750221053,0.013939121950606648,0.01657774979495308,0.0,100.0,2063.0,-0.025642430613338263,0.0,0.0,11.98999999999998,-0.014127379259210926,-0.01863652332444765
1977-04-01,0.4560999999999993,83.4184,6.894327615517737,7.2,0.004131958624917331,0.10000000000000142,98330.0,0.3999999999999986,0.29999999999999716,0.8000000000000114,0.040000000000000036,0.006667749739004414,0.009296160074605098,-0.08999999999999986,-0.13999999999999968,-0.08999999999999986,-0.0699999999999994,-0.16000000000000014,-0.1299999999999999,-0.05999999999999961,0.0,7.128736494131664,0.0015252664337488397,0.013872786950198446,-0.05699999999999861,0.0,1892.0,0.05269923200084925,0.004083606631049452,0.0,0.9399999999999977,0.0,0.008418114423717427
1977-05-01,0.369099999999996,83.8383,7.707089194103235,7.0,0.0043951821498335875,0.10000000000000142,98665.0,0.20000000000000284,0.30000000000000426,0.29999999999999716,0.6199999999999992,0.0037902761737802493,0.0078054037399386544,0.08999999999999986,0.15000000000000036,0.14999999999999947,0.0699999999999994,0.2400000000000002,0.29000000000000004,0.39999999999999947,3.1000000000000085,7.1365627599207855,0.00018788555737359047,0.01442904265410938,0.0,8.0,1971.0,0.012245050960101977,0.0,0.0,-2.559999999999974,-0.023651488081960714,-0.030940919942842093
1977-06-01,0.36530000000000484,84.2431,9.62146636157148,7.2,0.004860985655735561,0.19999999999999574,99093.0,0.29999999999999716,0.3999999999999986,-0.20000000000000284,0.040000000000000036,0.005031457155367569,0.0072523805596809154,-0.17999999999999972,-0.1800000000000006,-0.20999999999999996,-0.16000000000000014,-0.16000000000000014,-0.1200000000000001,-0.040000000000000036,0.0,7.14172006892793,0.004145364280523367,0.014085410164632606,0.0,84.0,1893.0,-0.012245050960101977,0.0,0.0,-5.8300000000000125,0.04476841152288369,0.019439057032222706
1977-07-01,0.06510000000000105,84.1164,8.04008570452152,6.9,0.004185776910281547,-0.29999999999999716,98913.0,0.29999999999999716,0.20000000000000284,0.09999999999999432,0.03000000000000025,0.004381853646553857,0.007281684864232751,0.04999999999999982,0.08000000000000007,0.07000000000000028,0.0,0.1200000000000001,0.13999999999999968,0.14000000000000057,0.0,7.15500590563958,0.006444215792717145,0.012595145973953947,0.5569999999999986,-65.0,2058.0,-0.002055499182095133,0.01043055476958088,0.0,2.609999999999985,-0.017060122745307993,-0.0290437106524708
1977-08-01,0.044299999999999784,83.9516,5.84144007128401,7.0,0.0029052091147327985,0.19999999999999574,99366.0,0.30000000000000426,0.29999999999999716,-0.09999999999999432,0.4800000000000004,0.0065369882587784645,0.00836145635378216,0.07000000000000028,0.1900000000000004,0.1200000000000001,0.040000000000000036,0.28000000000000025,0.34000000000000075,0.4299999999999997,-1.2000000000000028,7.159058596090203,0.004040076402608506,0.012120549731603703,0.0,93.0,2020.0,0.008196767204179167,0.0,0.0,1.5500000000000114,-0.02045061047129071,-0.03263666307913837
1977-09-01,0.1939999999999955,84.0465,1.5869255621656553,6.8,0.005485977733874492,0.0,99453.0,0.19999999999999574,0.29999999999999716,0.29999999999999716,0.23999999999999932,0.006802747322752545,0.0074098277176330996,-0.0600000000000005,0.009999999999999787,-0.03000000000000025,-0.040000000000000036,0.04999999999999982,0.09999999999999964,0.16000000000000014,0.0,7.165879799191592,0.005456983487404088,0.011155078130689944,0.0,-106.0,1949.0,-0.010256500167189486,0.0,0.0,4.590000000000003,-0.0031039859375914247,-0.016832891890029344
1977-10-01,0.0742000000000047,83.9313,-1.3947833311118436,6.8,0.0032032155135048868,0.10000000000000142,99815.0,0.30000000000000426,0.20000000000000284,0.29999999999999716,0.33000000000000007,0.005838086945806786,0.006239521082744837,0.17999999999999972,0.28000000000000025,0.23000000000000043,0.1299999999999999,0.35000000000000053,0.40000000000000036,0.4399999999999995,0.0,7.178850547829519,0.0072570442429960025,0.0163967555537905,-9.003,84.0,2042.0,0.05807437451768216,-0.012808920969747284,0.0,9.419999999999987,-0.044498866836133466,-0.03454043839763621
1977-11-01,0.09159999999999968,83.8462,-1.8268344790412103,6.8,0.004441197253067131,0.3999999999999986,100576.0,0.3999999999999986,0.29999999999999716,0.20000000000000284,0.040000000000000036,0.0067175825132164135,0.006676228898743197,0.0600000000000005,0.019999999999999574,0.019999999999999574,0.08000000000000007,0.02999999999999936,0.02999999999999936,-0.019999999999999574,-4.599999999999994,7.190676034332207,0.007950598723288849,0.013058702724473292,0.0,13.0,2042.0,0.007751976804319938,0.0,0.0,3.1500000000000057,0.026725267752169657,0.013774071718346548
1977-12-01,0.0817999999999941,83.7459,-1.124132183231389,6.4,0.0028116732545253598,-0.09999999999999432,100491.0,0.29999999999999716,0.4000000000000057,0.4000000000000057,0.04999999999999982,0.006975009324397874,0.006238421937805327,0.11000000000000032,0.14000000000000057,0.1299999999999999,0.09000000000000075,0.08000000000000007,0.040000000000000036,0.009999999999999787,0.0,7.197435354096591,0.004182507957176895,0.0068926414880330356,0.0,-17.0,2142.0,0.017225306281877906,0.0,0.0,-1.6500000000000057,0.003159560290368013,0.0017701570668968714
1978-01-01,-0.7060999999999993,82.2914,-6.099669438202385,6.4,0.0021774641156504515,0.09999999999999432,100873.0,0.4000000000000057,0.3999999999999986,0.5999999999999943,0.14000000000000057,0.010521666282980568,0.007372582414135742,0.2699999999999996,0.28999999999999915,0.27000000000000046,0.23999999999999932,0.3100000000000005,0.3100000000000005,0.3200000000000003,-0.7000000000000028,7.1925582106830745,-0.004323570155765566,0.008417791221306814,-9.098999999999997,-14.0,1718.0,-0.007619084476440108,0.0005746065129672573,0.0,12.730000000000018,-0.06404792996538067,-0.0765477333908775
1978-02-01,0.2586000000000013,82.5033,8.475643378899491,6.3,0.0041759624687731645,-0.09999999999999432,100837.0,0.29999999999999716,0.29999999999999716,0.7000000000000028,0.08000000000000007,0.002687772261636745,0.0045220722623939835,0.0699999999999994,0.0600000000000005,0.08000000000000007,0.07000000000000028,0.05999999999999961,0.08000000000000007,0.05999999999999961,0.5999999999999943,7.211630531328668,0.005927580524733855,0.011249621811364463,0.0,-4.0,1738.0,0.01706202527672218,0.0,0.0,4.9599999999999795,-0.024972920931380038,-0.036775658187582216
1978-03-01,0.9260000000000019,83.8599,16.93569966308704,6.3,0.006009125635825896,0.09999999999999432,101092.0,0.3999999999999986,0.3999999999999986,0.5999999999999943,0.009999999999999787,0.0050572768801782075,0.005198444418120118,0.009999999999999787,0.03000000000000025,0.009999999999999787,-0.019999999999999574,0.03000000000000025,0.009999999999999787,-0.03000000000000025,-5.5,7.22802554102707,0.008279761999880009,0.01688391970743197,0.0,63.0,2032.0,0.0,0.0,0.0,5.470000000000027,0.024972920931380038,0.020327746661958912
1978-04-01,0.9716000000000022,85.2903,20.72145981956785,6.1,0.008180814990517149,0.20000000000000284,101574.0,0.5,0.5,0.9000000000000057,0.09999999999999964,0.00856852634970906,0.00632571730568543,0.11000000000000121,0.1200000000000001,0.11000000000000032,0.10999999999999943,0.14999999999999947,0.16000000000000014,0.14000000000000057,2.799999999999997,7.2416527752308815,0.0034710204928796173,0.01423305252250806,16.057,149.0,2197.0,0.0018779348241988458,0.01968475526042024,0.0,-8.330000000000013,0.08176595469656789,0.1003676134056839
